time,switch_id,src_ip,dst_ip,proto,src_port,dst_port,in_port,pkt_rate,byte_rate,avg_pkt_size,duration,pair_flow,port_src_count,label
28,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1237,350478,283.329,6.61076,0,4,1
28,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,5,1230,246,23.4261,0,1,0
28,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,12,6552,546,24.7943,1,1,0
28,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,22,12012,546,24.9019,1,1,0
28,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,24,13104,546,24.5691,1,1,0
28,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,12,6552,546,24.794,1,1,0
29,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,25.2214,0,4,0
29,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,15,8190,546,25.9021,1,4,0
29,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,24.4672,0,4,0
29,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,19,10374,546,25.5694,1,4,0
29,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1306,362628,277.663,8.82027,0,4,1
29,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1283,362176,282.288,7.61076,0,4,1
29,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,19,10374,546,25.7943,1,1,0
29,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,15,8190,546,25.9019,1,1,0
29,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,19,10374,546,25.5691,1,1,0
29,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,19,10374,546,25.794,1,1,0
30,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,26.2214,0,4,0
30,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,13,7098,546,26.9021,1,4,0
30,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,25.4672,0,4,0
30,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,24,13104,546,26.5694,1,4,0
30,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1202,331921,276.141,9.82027,0,4,1
30,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1256,349926,278.604,8.61076,0,4,1
30,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,25.4261,0,1,0
30,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,23,12558,546,26.7943,1,1,0
30,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,13,7098,546,26.9019,1,1,0
30,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,24,13104,546,26.5691,1,1,0
30,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,23,12558,546,26.794,1,1,0
31,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,27.2214,0,4,0
31,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,23,12558,546,27.9021,1,4,0
31,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,26.4672,0,4,0
31,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,20,10920,546,27.5694,1,4,0
31,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1273,355429,279.206,10.8203,0,4,1
31,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1297,362114,279.194,9.61076,0,4,1
31,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,4,984,246,26.4261,0,1,0
31,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,27,14742,546,27.7943,1,1,0
31,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,23,12558,546,27.9019,1,1,0
31,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,20,10920,546,27.5691,1,1,0
31,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,27,14742,546,27.794,1,1,0
32,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,28.2214,0,4,0
32,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,18,9828,546,28.9021,1,4,0
32,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,27.4672,0,4,0
32,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,22,12012,546,28.5694,1,4,0
32,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1227,339585,276.76,11.8203,0,4,1
32,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1248,345466,276.816,10.6108,0,4,1
32,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,7,1722,246,27.4261,0,1,0
32,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,16,8736,546,28.7943,1,1,0
32,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,18,9828,546,28.9019,1,1,0
32,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,22,12012,546,28.5691,1,1,0
32,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,16,8736,546,28.794,1,1,0
33,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,29.2214,0,4,0
33,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,16,8736,546,29.9021,1,4,0
33,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,28.4672,0,4,0
33,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,21,11466,546,29.5694,1,4,0
33,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1275,348964,273.697,12.8203,0,4,1
33,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1230,342066,278.102,11.6108,0,4,1
33,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,28.4261,0,1,0
33,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,23,12558,546,29.7943,1,1,0
33,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,16,8736,546,29.9019,1,1,0
33,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,21,11466,546,29.5691,1,1,0
33,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,23,12558,546,29.794,1,1,0
34,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,30.2214,0,4,0
34,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,15,8190,546,30.9021,1,4,0
34,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,29.4672,0,4,0
34,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,30.5694,1,4,0
34,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1317,368261,279.621,13.8203,0,4,1
34,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1325,372018,280.768,12.6108,0,4,1
34,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,29.4261,0,1,0
34,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,25,13650,546,30.7943,1,1,0
34,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,15,8190,546,30.9019,1,1,0
34,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,30.5691,1,1,0
34,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,25,13650,546,30.794,1,1,0
35,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,31.2214,0,4,0
35,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,13,7098,546,31.9021,1,4,0
35,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,30.4672,0,4,0
35,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,20,10920,546,31.5694,1,4,0
35,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1261,350832,278.217,14.8203,0,4,1
35,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1223,337443,275.914,13.6108,0,4,1
35,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,30.4261,0,1,0
35,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,25,13650,546,31.7943,1,1,0
35,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,13,7098,546,31.9019,1,1,0
35,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,20,10920,546,31.5691,1,1,0
35,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,25,13650,546,31.794,1,1,0
36,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,32.2214,0,4,0
36,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,23,12558,546,32.9021,1,4,0
36,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,31.4672,0,4,0
36,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,23,12558,546,32.5694,1,4,0
36,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1208,338059,279.85,15.8203,0,4,1
36,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1268,353397,278.704,14.6108,0,4,1
36,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,31.4261,0,1,0
36,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,14,7644,546,32.7943,1,1,0
36,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,23,12558,546,32.9019,1,1,0
36,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,23,12558,546,32.5691,1,1,0
36,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,14,7644,546,32.794,1,1,0
37,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,33.2214,0,4,0
37,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,20,10920,546,33.9021,1,4,0
37,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,16,8736,546,33.5694,1,4,0
37,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1262,356578,282.55,16.8203,0,4,1
37,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1226,342466,279.336,15.6108,0,4,1
37,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,32.4261,0,1,0
37,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,18,9828,546,33.7943,1,1,0
37,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,20,10920,546,33.9019,1,1,0
37,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,16,8736,546,33.5691,1,1,0
37,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,18,9828,546,33.794,1,1,0
38,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,34.2214,0,4,0
38,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,18,9828,546,34.9021,1,4,0
38,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,19,10374,546,34.5694,1,4,0
38,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1267,345054,272.339,17.8203,0,4,1
38,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1237,345227,279.084,16.6108,0,4,1
38,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,5,1230,246,33.4261,0,1,0
38,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,25,13650,546,34.7943,1,1,0
38,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,18,9828,546,34.9019,1,1,0
38,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,19,10374,546,34.5691,1,1,0
38,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,25,13650,546,34.794,1,1,0
39,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,35.2214,0,4,0
39,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,19,10374,546,35.9021,1,4,0
39,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,7,1722,246,34.4672,0,4,0
39,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,22,12012,546,35.5694,1,4,0
39,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1237,343796,277.927,18.8203,0,4,1
39,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1261,350207,277.722,17.6108,0,4,1
39,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,4,984,246,34.4261,0,1,0
39,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,14,7644,546,35.7943,1,1,0
39,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,19,10374,546,35.9019,1,1,0
39,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,22,12012,546,35.5691,1,1,0
39,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,14,7644,546,35.794,1,1,0
40,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,36.2214,0,4,0
40,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,16,8736,546,36.9021,1,4,0
40,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,35.4672,0,4,0
40,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,26,14196,546,36.5694,1,4,0
40,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1226,334941,273.198,19.8203,0,4,1
40,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1263,349192,276.478,18.6108,0,4,1
40,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,35.4261,0,1,0
40,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,16,8736,546,36.7943,1,1,0
40,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,16,8736,546,36.9019,1,1,0
40,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,26,14196,546,36.5691,1,1,0
40,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,16,8736,546,36.794,1,1,0
41,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,22,12012,546,37.9021,1,4,0
41,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,5,1230,246,36.4672,0,4,0
41,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,15,8190,546,37.5694,1,4,0
41,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1217,335521,275.695,20.8203,0,4,1
41,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1293,353160,273.132,19.6108,0,4,1
41,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,36.4261,0,1,0
41,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,18,9828,546,37.7943,1,1,0
41,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,22,12012,546,37.9019,1,1,0
41,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,15,8190,546,37.5691,1,1,0
41,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,18,9828,546,37.794,1,1,0
42,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,2,492,246,38.2214,0,4,0
42,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,20,10920,546,38.9021,1,4,0
42,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,37.4672,0,4,0
42,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,38.5694,1,4,0
42,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1223,336240,274.93,21.8203,0,4,1
42,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1184,329663,278.432,20.6108,0,4,1
42,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,4,984,246,37.4261,0,1,0
42,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,23,12558,546,38.7943,1,1,0
42,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,20,10920,546,38.9019,1,1,0
42,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,38.5691,1,1,0
42,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,23,12558,546,38.794,1,1,0
43,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,39.2214,0,4,0
43,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,17,9282,546,39.9021,1,4,0
43,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,38.4672,0,4,0
43,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,17,9282,546,39.5694,1,4,0
43,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1235,344068,278.598,22.8203,0,4,1
43,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1225,342226,279.368,21.6108,0,4,1
43,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,2,492,246,38.4261,0,1,0
43,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,20,10920,546,39.7943,1,1,0
43,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,17,9282,546,39.9019,1,1,0
43,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,17,9282,546,39.5691,1,1,0
43,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,20,10920,546,39.794,1,1,0
44,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,40.2214,0,4,0
44,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,22,12012,546,40.9021,1,4,0
44,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,39.4672,0,4,0
44,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,18,9828,546,40.5694,1,4,0
44,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1226,337286,275.111,23.8203,0,4,1
44,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1267,351352,277.31,22.6108,0,4,1
44,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,39.4261,0,1,0
44,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,22,12012,546,40.7943,1,1,0
44,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,22,12012,546,40.9019,1,1,0
44,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,18,9828,546,40.5691,1,1,0
44,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,22,12012,546,40.794,1,1,0
45,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,5,1230,246,41.2214,0,4,0
45,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,10,5460,546,41.9021,1,4,0
45,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,2,492,246,40.4672,0,4,0
45,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,26,14196,546,41.5694,1,4,0
45,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1271,350839,276.034,24.8203,0,4,1
45,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1316,363214,275.998,23.6108,0,4,1
45,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,5,1230,246,40.4261,0,1,0
45,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,20,10920,546,41.7943,1,1,0
45,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,10,5460,546,41.9019,1,1,0
45,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,26,14196,546,41.5691,1,1,0
45,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,20,10920,546,41.794,1,1,0
46,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,42.2214,0,4,0
46,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,21,11466,546,42.9021,1,4,0
46,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,4,984,246,41.4672,0,4,0
46,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,23,12558,546,42.5694,1,4,0
46,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1203,336566,279.772,25.8203,0,4,1
46,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1218,338750,278.12,24.6108,0,4,1
46,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,6,1476,246,41.4261,0,1,0
46,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,14,7644,546,42.7943,1,1,0
46,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,21,11466,546,42.9019,1,1,0
46,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,23,12558,546,42.5691,1,1,0
46,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,14,7644,546,42.794,1,1,0
47,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,3,738,246,43.2214,0,4,0
47,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,24,13104,546,43.9021,1,4,0
47,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,42.4672,0,4,0
47,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,16,8736,546,43.5694,1,4,0
47,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1277,357152,279.681,26.8203,0,4,1
47,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1270,357103,281.183,25.6108,0,4,1
47,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,3,738,246,42.4261,0,1,0
47,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,11,6006,546,43.7943,1,1,0
47,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,24,13104,546,43.9019,1,1,0
47,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,16,8736,546,43.5691,1,1,0
47,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,11,6006,546,43.794,1,1,0
48,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,4,984,246,44.2214,0,4,0
48,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,21,11466,546,44.9021,1,4,0
48,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,3,738,246,43.4672,0,4,0
48,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,16,8736,546,44.5694,1,4,0
48,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1194,330407,276.723,27.8203,0,4,1
48,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1280,359770,281.07,26.6108,0,4,1
48,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,43.4261,0,1,0
48,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,17,9282,546,44.7943,1,1,0
48,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,21,11466,546,44.9019,1,1,0
48,0A-AA-00-00-00-02,192.168.1.8,192.168.1.2,17,6000,6100,2,16,8736,546,44.5691,1,1,0
48,0A-AA-00-00-00-02,192.168.1.8,192.168.1.6,17,6000,6100,2,17,9282,546,44.794,1,1,0
49,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,1025,5000,0,1,246,246,45.2214,0,4,0
49,0A-AA-00-00-00-02,192.168.1.1,192.168.1.8,17,6100,6000,0,25,13650,546,45.9021,1,4,0
49,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,1025,5000,0,1,246,246,44.4672,0,4,0
49,0A-AA-00-00-00-02,192.168.1.2,192.168.1.8,17,6100,6000,0,20,10920,546,45.5694,1,4,0
49,0A-AA-00-00-00-02,192.168.1.3,192.168.1.8,17,1025,5000,0,1256,345447,275.037,28.8203,0,4,1
49,0A-AA-00-00-00-02,192.168.1.4,192.168.1.8,17,1025,5000,0,1244,347915,279.674,27.6108,0,4,1
49,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,1025,5000,1,1,246,246,44.4261,0,1,0
49,0A-AA-00-00-00-02,192.168.1.6,192.168.1.8,17,6100,6000,1,20,10920,546,45.7943,1,1,0
49,0A-AA-00-00-00-02,192.168.1.8,192.168.1.1,17,6000,6100,2,25,13650,546,45.9019,1,1,0
